"Wing slice (x=10): z_over_c","Wing slice (x=10): Wall Shear Stress: Magnitude (Pa)","Wing slice (x=10): z_over_c","Wing slice (x=10): Position[Y] (m)"
0.7107394148123234,12.879903894011825,0.7107394148123234,-28.65554801411459
0.6826385974731579,14.702522965629507,0.6826385974731579,-28.625579085404517
0.6539816901868818,14.421426332894566,0.6539816901868818,-28.595573563328113
0.6258170986597662,14.72016118076503,0.6258170986597662,-28.567804249555127
0.5977906961538366,16.260981852150927,0.5977906961538366,-28.54042187359785
0.5699405831909559,15.287705043159729,0.5699405831909559,-28.51474851989566
0.5419211080906905,16.249708532178136,0.5419211080906905,-28.490381113183624
0.5134702196974246,17.043025242820733,0.5134702196974246,-28.465732656693376
0.48562360990545983,18.39075650313186,0.48562360990545983,-28.442579069562576
0.45816064914872356,22.25027486897069,0.45816064914872356,-28.421027934527828
0.4303392948107785,22.106165951228224,0.4303392948107785,-28.402917088533087
0.0938463644426335,23.177540609344494,0.0938463644426335,-28.49578926304988
0.40267594712671695,23.035592891073644,0.40267594712671695,-28.38969434712373
0.08181304137427503,13.922921064360239,0.08181304137427503,-28.52410719209728
0.10721916676388332,26.919533407908748,0.10721916676388332,-28.466839644002402
0.12066711351216952,35.51809237606544,0.12066711351216952,-28.43970227077012
0.3469967552563986,24.473821814096727,0.3469967552563986,-28.371022669059112
0.3748635348186582,23.378279439826017,0.3748635348186582,-28.379229008965037
0.2912253966605931,22.106614537420533,0.2912253966605931,-28.361981311923707
0.31913347801850733,24.543945760265267,0.31913347801850733,-28.365068896860222
0.07142308024182853,17.301714447536252,0.07142308024182853,-28.560219018980625
0.06598908892944166,22.37727925620022,0.06598908892944166,-28.591041870740703
0.13397761640778327,40.676915493932796,0.13397761640778327,-28.417106920918123
0.18096466387005705,39.301048985501694,0.18096466387005705,-28.370494924541436
0.207976173658885,31.266395491930613,0.207976173658885,-28.361271075621612
0.2354262765215509,26.87816705781477,0.2354262765215509,-28.358470051734642
0.2632516124825486,25.289181307706535,0.2632516124825486,-28.359702835828735
0.06434306115473021,16.866890380325263,0.06434306115473021,-28.609382187330937
0.15434284610115867,41.96914347373657,0.15434284610115867,-28.391673698415545
0.06361745045023781,10.606679219451294,0.06361745045023781,-28.64039870475752
0.06491159482699516,1.679545688936328,0.06491159482699516,-28.68108770649285
0.07039834281731316,0.10629329266136095,0.07039834281731316,-28.721860719745905
0.08051740781835548,3.521732561728991,0.08051740781835548,-28.757167088388165
0.09267941032466354,5.050820108203183,0.09267941032466354,-28.77773130948234
0.11943953657309692,8.4731610080637,0.11943953657309692,-28.809662654768758
0.13337336973190617,9.404243312099988,0.13337336973190617,-28.825036876204344
0.10570133445830265,6.997530393379213,0.10570133445830265,-28.79363197122307
0.18211019378551896,10.10436973316321,0.18211019378551896,-28.876069149216384
0.15433707249813722,9.90678896820555,0.15433707249813722,-28.847070274248196
0.2942878133502873,11.65430119890629,0.2942878133502873,-28.978766593715157
0.31200361453655745,12.182021317698453,0.31200361453655745,-28.993405009792077
0.2377545832703305,11.104450456720368,0.2377545832703305,-28.929865607319897
0.26619287626298416,11.728545471681517,0.26619287626298416,-28.95515305664331
0.20963377714299014,11.183962209575805,0.20963377714299014,-28.903548069515473
0.34988964632007935,12.360500766703938,0.34988964632007935,-29.022563991123107
0.37799087053150515,12.047555235756175,0.37799087053150515,-29.04187319989485
0.3257271494034981,11.58477183508287,0.3257271494034981,-29.004518703090056
0.4619420929376332,11.729516579810129,0.4619420929376332,-29.09089543223306
0.489448443619267,11.981160030985988,0.489448443619267,-29.104091617750772
0.4060067310678761,12.262952855675058,0.4060067310678761,-29.05978123145392
0.4339680642687256,12.120803804812558,0.4339680642687256,-29.075884962977128
0.6579194800522785,10.092853669945093,0.6579194800522785,-29.15906707951362
0.5736412458371731,10.603958117451397,0.5736412458371731,-29.134619764052644
0.601737403743158,10.15776651430822,0.601737403743158,-29.143452125783632
0.5174068404424546,11.26494969364857,0.5174068404424546,-29.11588716804664
0.5457569486256233,11.511866962039644,0.5457569486256233,-29.126062867419456
0.6299075150013351,10.186895714178368,0.6299075150013351,-29.15192456830399
0.7476126486422174,8.985197633476167,0.7476126486422174,-29.17367576465785
0.7644156247664142,8.584491456416186,0.7644156247664142,-29.175369949414925
0.7572302320818096,7.64055564811061,0.7572302320818096,-29.174668478548515
0.7417281570955652,7.705835726607233,0.7417281570955652,-29.1730084556739
0.7330867136832211,7.914433357671399,0.7330867136832211,-29.17193913091978
0.7656632425183005,0.6768702124134395,0.7656632425183005,-29.156013575224108
0.7170122494539299,8.37040196255049,0.7170122494539299,-29.169647604394306
0.723746774689559,8.078751973425309,0.723746774689559,-29.170668507835764
0.766841940230961,2.9002777361639276,0.766841940230961,-29.10214754853716
