"Wing Slice (x=10): z_over_c","Wing Slice (x=10): Wall Shear Stress: Magnitude (Pa)","Wing Slice (x=10): z_over_c","Wing Slice (x=10): Position[Y] (m)"
4.673235528991093,0.3731660635862629,4.673235528991093,-26.916336792065966
4.685484180482334,1.1465020294444204,4.685484180482334,-26.94674481729436
4.70020357154047,2.6921742660878536,4.70020357154047,-26.975934664408783
4.715650278637241,4.064899285906797,4.715650278637241,-27.0056408247102
4.731165400110314,4.862256256638079,4.731165400110314,-27.034813233234647
4.746965991508034,5.644137412044058,4.746965991508034,-27.064154479340253
4.7625071935008805,6.149266021282883,4.7625071935008805,-27.092778280517308
4.778327278138306,6.9084852255536005,4.778327278138306,-27.12144010893729
4.793847017201628,7.402944386853036,4.793847017201628,-27.14871683365348
4.809805609292248,7.784022368329207,4.809805609292248,-27.176231737895904
4.825358148040522,8.159935172579276,4.825358148040522,-27.202673477133978
4.840547325533244,8.684888133425622,4.840547325533244,-27.227891578072224
4.855696575835168,8.802520950591179,4.855696575835168,-27.252496837122436
4.87124203939954,9.06655389189496,4.87124203939954,-27.27742416120433
4.8874207695559875,9.41537226183276,4.8874207695559875,-27.303068753320026
4.902966951468869,9.789687724379124,4.902966951468869,-27.327299664710047
4.91825569162166,10.04308001969745,4.91825569162166,-27.35057566026517
4.933631589082907,10.320118610946775,4.933631589082907,-27.37322855703316
4.949147027706928,10.262132668158666,4.949147027706928,-27.395529720839583
4.96480472109338,10.641853670854534,4.96480472109338,-27.417548819907154
4.980039654189184,10.574402719260362,4.980039654189184,-27.43849204287413
5.026714607531687,10.869075082371,5.026714607531687,-27.498913412011706
4.995561718660632,10.999226917779659,4.995561718660632,-27.459083839850774
5.0113733177528275,10.680753949377502,5.0113733177528275,-27.479399307104355
5.04222725589193,11.050072884630028,5.04222725589193,-27.518169260569607
5.057924005813412,11.192686316603071,5.057924005813412,-27.536993141267033
5.073544832774942,11.064001424697574,5.073544832774942,-27.555074525494547
5.0888170155578365,11.023913624458313,5.0888170155578365,-27.57227330117493
5.10426313493069,10.931061023470264,5.10426313493069,-27.58911250260756
5.120073695360134,10.879132191723306,5.120073695360134,-27.605774908837972
5.135558500641395,10.567766251239785,5.135558500641395,-27.621729851357337
5.260012987509441,9.578453708042684,5.260012987509441,-27.7435057830526
5.244567674041761,10.254797894224769,5.244567674041761,-27.729914016069685
5.150870052246759,10.40014573388674,5.150870052246759,-27.637502266422068
5.166548156524371,10.512027550761347,5.166548156524371,-27.653746064175266
5.1824123646212925,10.653639423977273,5.1824123646212925,-27.670096487321445
